集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,直播水稲,除草剤,22091,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,ピラクロエースフロアブル,マツバイ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,22091,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,ピラクロエースフロアブル,ミズガヤツリ,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,22091,ピラクロニル・ベンゾビシクロン・ベンゾフェナップ水和剤,ピラクロエースフロアブル,一年生雑草,原液湛水散布､水口施用又は無人航空機による滴下
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,ウリカワ,落水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,ヒルムシロ,落水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,ホタルイ,落水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,マツバイ,落水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,水田一年生雑草,落水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22087,ピラクロニル粒剤,ピラクロン１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22371,ダイムロン・ペノキススラム粒剤,フォローアップ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,ヘラオモダカ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24313,トリアファモン・フェンキノトリオン水和剤,プライオリティフロアブル,一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24172,トリアファモン・フェンキノトリオン剤,プライオリティ豆つぶ２５０,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23028,カフェンストロール・カルフェントラゾンエチル・フルセトスルフロン・ベンゾビシクロン粒剤,フルイニングスカイ５００グラム粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24351,プロピリスルフロン・ランコトリオンナトリウム塩粒剤,フルスコアＺ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23157,プロピリスルフロン・ベンゾビシクロン粒剤,ブルゼータ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23024,カルフェントラゾンエチル・フルセトスルフロン粒剤,フルチャージスカイ５００グラム粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23024,カルフェントラゾンエチル・フルセトスルフロン粒剤,フルチャージスカイ５００グラム粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23024,カルフェントラゾンエチル・フルセトスルフロン粒剤,フルチャージスカイ５００グラム粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23024,カルフェントラゾンエチル・フルセトスルフロン粒剤,フルチャージスカイ５００グラム粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23024,カルフェントラゾンエチル・フルセトスルフロン粒剤,フルチャージスカイ５００グラム粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23024,カルフェントラゾンエチル・フルセトスルフロン粒剤,フルチャージスカイ５００グラム粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24362,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ５００グラムＦＧ,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22570,ピラゾキシフェン・ベンゾビシクロン粒剤,プレキープ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22570,ピラゾキシフェン・ベンゾビシクロン粒剤,プレキープ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22570,ピラゾキシフェン・ベンゾビシクロン粒剤,プレキープ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22570,ピラゾキシフェン・ベンゾビシクロン粒剤,プレキープ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22570,ピラゾキシフェン・ベンゾビシクロン粒剤,プレキープ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22570,ピラゾキシフェン・ベンゾビシクロン粒剤,プレキープ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22872,ピラゾキシフェン・ベンゾビシクロン水和剤,プレキープフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,22872,ピラゾキシフェン・ベンゾビシクロン水和剤,プレキープフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,22872,ピラゾキシフェン・ベンゾビシクロン水和剤,プレキープフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,22872,ピラゾキシフェン・ベンゾビシクロン水和剤,プレキープフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,22872,ピラゾキシフェン・ベンゾビシクロン水和剤,プレキープフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,22872,ピラゾキシフェン・ベンゾビシクロン水和剤,プレキープフロアブル,一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23025,カルフェントラゾンエチル・フルセトスルフロン粒剤,ベストコンビスカイ５００グラム粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23025,カルフェントラゾンエチル・フルセトスルフロン粒剤,ベストコンビスカイ５００グラム粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23025,カルフェントラゾンエチル・フルセトスルフロン粒剤,ベストコンビスカイ５００グラム粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23025,カルフェントラゾンエチル・フルセトスルフロン粒剤,ベストコンビスカイ５００グラム粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23025,カルフェントラゾンエチル・フルセトスルフロン粒剤,ベストコンビスカイ５００グラム粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23025,カルフェントラゾンエチル・フルセトスルフロン粒剤,ベストコンビスカイ５００グラム粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22809,ピリミスルファン剤,ベストパートナー豆つぶ２５０,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22809,ピリミスルファン剤,ベストパートナー豆つぶ２５０,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22809,ピリミスルファン剤,ベストパートナー豆つぶ２５０,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22809,ピリミスルファン剤,ベストパートナー豆つぶ２５０,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22809,ピリミスルファン剤,ベストパートナー豆つぶ２５０,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22809,ピリミスルファン剤,ベストパートナー豆つぶ２５０,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24156,ピリミスルファン・フェノキサスルホン・フェンキノトリオン剤,ベッカク豆つぶ２５０,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,24199,ピリミノバックメチル・フェンキノトリオン剤,ベルーガ豆つぶ２５０,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23710,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン剤,ベンケイ豆つぶ２５０,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22606,オキサジクロメホン・テフリルトリオン粒剤,ホクコーエーワン１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,ウリカワ,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,セリ,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,ヒルムシロ,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,ホタルイ,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,マツバイ,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,ミズガヤツリ,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,22610,オキサジクロメホン・テフリルトリオン水和剤,ホクコーエーワンフロアブル,水田一年生雑草,原液湛水散布又は水口施用又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,19192,シハロホップブチル粒剤,ホクコークリンチャー１キロ粒剤,ノビエ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,19192,シハロホップブチル粒剤,ホクコークリンチャー１キロ粒剤,ノビエ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20933,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル粒剤,ホクコーミスターホームラン１キロ粒剤５１,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,20456,オキサジクロメホン・クロメプロップ・ベンスルフロンメチル水和剤,ホクコーミスターホームランＬフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
