集計上の作物分類,作物名,用途,登録番号,農薬の種類,農薬の名称,適用病害虫雑草名,使用方法
稲,直播水稲,除草剤,23361,ペノキススラム・ベンゾビシクロン粒剤,ニトウリュウ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23361,ペノキススラム・ベンゾビシクロン粒剤,ニトウリュウ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23361,ペノキススラム・ベンゾビシクロン粒剤,ニトウリュウ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23381,イプフェンカルバゾン・イマゾスルフロン・ブロモブチド粒剤,ゴエモン１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23425,ピラクロニル・フルセトスルフロン・メソトリオン粒剤,フルパワーＭＸ１キロ粒剤,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23510,ピラゾレート・ベンゾビシクロン・メタゾスルフロン粒剤,アールタイプ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,ミズガヤツリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23512,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシＬフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,アオミドロ・藻類による表層はく離,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ウリカワ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,セリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ヒルムシロ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ヘラオモダカ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ホタルイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,マツバイ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,ミズガヤツリ,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23513,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル水和剤,カチボシフロアブル,水田一年生雑草,原液湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる滴下
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23514,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤５１,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,アオミドロ・藻類による表層はく離,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23515,イプフェンカルバゾン・テフリルトリオン・ベンスルフロンメチル粒剤,カチボシ１キロ粒剤７５,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,セリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,ヘラオモダカ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23519,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド水和剤,バッチリＬＸフロアブル,水田一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23521,イマゾスルフロン・オキサジクロメホン・ピラクロニル・ブロモブチド粒剤,バッチリＬＸ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23533,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,クミスター１キロ粒剤７５,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ヘラオモダカ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23534,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル粒剤,アルファープロ１キロ粒剤７５,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23535,ピリミスルファン・フェノキサスルホン剤,ガンガン豆つぶ２５０,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ヘラオモダカ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23537,ピリミスルファン・フェノキサスルホン粒剤,ガンガン１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23539,フェノキサスルホン・ブロモブチド・ベンスルフロンメチル剤,クミスターＬ豆つぶ２５０,水田一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,セリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23551,ピリミスルファン・フェノキサスルホン・ベンゾビシクロン粒剤,ベンケイ１キロ粒剤,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,アオミドロ・藻類による表層はく離,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,ウリカワ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,ヒルムシロ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,ホタルイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,マツバイ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,ミズガヤツリ,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23552,ピラクロニル・ピリミスルファン・フェノキサスルホン剤,ヤブサメ豆つぶ２５０,一年生雑草,湛水散布又は無人航空機による散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23579,テフリルトリオン・ペノキススラム粒剤,ワイドショット１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,セリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,ヒルムシロ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,ホタルイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,マツバイ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,ミズガヤツリ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23611,プロピリスルフロン・ブロモブチド粒剤,マキビシＺ１キロ粒剤,水田一年生雑草,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
稲,直播水稲,除草剤,23614,フェントラザミド・ベンゾビシクロン・ベンゾフェナップ水和剤,ＯＡＴスマートフロアブル,ウリカワ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23614,フェントラザミド・ベンゾビシクロン・ベンゾフェナップ水和剤,ＯＡＴスマートフロアブル,ヒルムシロ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23614,フェントラザミド・ベンゾビシクロン・ベンゾフェナップ水和剤,ＯＡＴスマートフロアブル,ホタルイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23614,フェントラザミド・ベンゾビシクロン・ベンゾフェナップ水和剤,ＯＡＴスマートフロアブル,マツバイ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23614,フェントラザミド・ベンゾビシクロン・ベンゾフェナップ水和剤,ＯＡＴスマートフロアブル,ミズガヤツリ,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23614,フェントラザミド・ベンゾビシクロン・ベンゾフェナップ水和剤,ＯＡＴスマートフロアブル,一年生雑草,原液湛水散布又は無人航空機による滴下
稲,直播水稲,除草剤,23615,フルセトスルフロン粒剤,スケダチエース１キロ粒剤,ウリカワ,湛水散布又は無人ﾍﾘｺﾌﾟﾀｰによる散布
